dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
dang,cmt101c_m3.txt,0,8007,102,3,126.33,1230.0,1230.0,0.0,1,0.37460729999929754,20,6,6,14,0,1,N/A (ILS),N/A (ILS),ok
dang,cmt101c_m3.txt,1,8008,102,3,126.33,1210.0,1230.0,1.6260162601626018,0,0.3633101000004899,20,14,14,6,2,1,N/A (ILS),N/A (ILS),ok
dang,cmt151b_m3.txt,0,9007,152,3,116.67,1303.0,1303.0,0.0,1,0.7861072999994576,20,14,14,6,0,1,N/A (ILS),N/A (ILS),ok
dang,cmt151b_m3.txt,1,9008,152,3,116.67,1262.0,1303.0,3.1465848042977744,0,0.8315691999996488,20,9,9,11,1,1,N/A (ILS),N/A (ILS),ok
dang,cmt151c_m2.txt,0,10007,152,2,262.5,1823.0,1861.0,2.0419129500268673,0,1.1341550000006464,20,16,16,4,0,1,N/A (ILS),N/A (ILS),ok
dang,cmt151c_m2.txt,1,10008,152,2,262.5,1861.0,1861.0,0.0,1,1.1587858000002598,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
dang,cmt151c_m3.txt,0,11007,152,3,175.0,1772.0,1773.0,0.05640157924421885,0,1.193468500000563,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
dang,cmt151c_m3.txt,1,11008,152,3,175.0,1773.0,1773.0,0.0,1,1.0944469999994908,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
dang,cmt151c_m4.txt,0,12007,152,4,131.25,1680.0,1680.0,0.0,1,1.1412873999997828,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
dang,cmt151c_m4.txt,1,12008,152,4,131.25,1671.0,1680.0,0.5357142857142857,0,1.1420411999997668,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
dang,cmt200b_m2.txt,0,13007,201,2,191.0,1856.0,2007.0,7.52366716492277,0,2.3340727000004335,20,10,10,10,1,1,N/A (ILS),N/A (ILS),ok
dang,cmt200b_m2.txt,1,13008,201,2,191.0,2007.0,2007.0,0.0,1,2.08849519999967,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
dang,cmt200b_m3.txt,0,14007,201,3,127.33,1868.0,1872.0,0.2136752136752137,0,2.265445200000613,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
dang,cmt200b_m3.txt,1,14008,201,3,127.33,1872.0,1872.0,0.0,1,2.098261000000093,20,18,18,2,2,1,N/A (ILS),N/A (ILS),ok
dang,cmt200b_m4.txt,0,15007,201,4,95.5,1558.0,1692.0,7.919621749408984,0,1.7016419000001406,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
dang,cmt200b_m4.txt,1,15008,201,4,95.5,1692.0,1692.0,0.0,1,1.8099813999997423,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,cmt200c_m2.txt,0,16007,201,2,286.5,2709.0,2721.0,0.4410143329658214,0,2.99577920000047,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
dang,cmt200c_m2.txt,1,16008,201,2,286.5,2721.0,2721.0,0.0,1,2.810252799999944,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
dang,cmt200c_m3.txt,0,17007,201,3,191.0,2547.0,2547.0,0.0,1,2.5260576999999103,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
dang,cmt200c_m3.txt,1,17008,201,3,191.0,2467.0,2547.0,3.1409501374165685,0,2.4564282000001185,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
dang,cmt200c_m4.txt,0,18007,201,4,143.25,2342.0,2342.0,0.0,1,2.4575887000000876,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,cmt200c_m4.txt,1,18008,201,4,143.25,2301.0,2342.0,1.7506404782237404,0,2.513180199999624,20,6,6,14,0,1,N/A (ILS),N/A (ILS),ok
dang,eil101b_m3.txt,0,19007,102,3,105.0,876.0,904.0,3.0973451327433628,0,0.31016209999961575,20,17,17,3,3,1,N/A (ILS),N/A (ILS),ok
dang,eil101b_m3.txt,1,19008,102,3,105.0,904.0,904.0,0.0,1,0.2843917000000147,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
dang,eil101c_m2.txt,0,20007,102,2,236.0,1291.0,1291.0,0.0,1,0.3886615999999776,20,11,11,9,3,1,N/A (ILS),N/A (ILS),ok
dang,eil101c_m2.txt,1,20008,102,2,236.0,1263.0,1291.0,2.168861347792409,0,0.37904840000010154,20,16,16,4,0,1,N/A (ILS),N/A (ILS),ok
dang,eil101c_m3.txt,0,21007,102,3,157.33,1216.0,1216.0,0.0,1,0.41562079999948764,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,eil101c_m3.txt,1,21008,102,3,157.33,1184.0,1216.0,2.631578947368421,0,0.36254900000039925,20,12,12,8,2,1,N/A (ILS),N/A (ILS),ok
dang,gil262_gen1_m3.txt,0,22007,263,3,396.333,84.0,84.0,0.0,1,2.312025899999753,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
dang,gil262_gen1_m3.txt,1,22008,263,3,396.333,79.0,84.0,5.952380952380952,0,1.8786508999992293,20,14,14,6,0,1,N/A (ILS),N/A (ILS),ok
dang,gil262_gen1_m4.txt,0,23007,263,4,297.25,73.0,73.0,0.0,1,2.2642063000002963,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
dang,gil262_gen1_m4.txt,1,23008,263,4,297.25,73.0,73.0,0.0,1,2.059774800000014,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
dang,gil262_gen2_m2.txt,0,24007,263,2,594.5,6414.0,6664.0,3.751500600240096,0,3.0195174999998926,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
dang,gil262_gen2_m2.txt,1,24008,263,2,594.5,6664.0,6664.0,0.0,1,3.1615694000001895,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
dang,gil262_gen2_m3.txt,0,25007,263,3,396.333,5028.0,5028.0,0.0,1,2.503668400000606,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
dang,gil262_gen2_m3.txt,1,25008,263,3,396.333,4823.0,5028.0,4.0771678599840895,0,2.476148899999316,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
dang,gil262_gen3_m2.txt,0,26007,263,2,594.5,5894.0,6188.0,4.751131221719457,0,4.457423200000449,20,18,18,2,2,1,N/A (ILS),N/A (ILS),ok
dang,gil262_gen3_m2.txt,1,26008,263,2,594.5,6188.0,6188.0,0.0,1,4.121791200000189,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,gil262_gen3_m4.txt,0,27007,263,4,297.25,2119.0,2319.0,8.624407072013799,0,2.3246373000001768,20,7,7,13,0,1,N/A (ILS),N/A (ILS),ok
dang,gil262_gen3_m4.txt,1,27008,263,4,297.25,2319.0,2319.0,0.0,1,2.388358700000026,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
dang,gil262a_m2.txt,0,28007,251,2,297.5,3743.0,3884.0,3.6302780638516996,0,1.669024700000591,20,14,14,6,4,1,N/A (ILS),N/A (ILS),ok
dang,gil262a_m2.txt,1,28008,251,2,297.5,3884.0,3884.0,0.0,1,1.756572000000233,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
dang,gil262a_m4.txt,0,29007,251,4,148.75,2944.0,2944.0,0.0,1,1.5073088999997708,20,15,15,5,3,1,N/A (ILS),N/A (ILS),ok
dang,gil262a_m4.txt,1,29008,251,4,148.75,2599.0,2944.0,11.71875,0,1.0767217000002347,20,18,18,2,4,1,N/A (ILS),N/A (ILS),ok
dang,gil262b_m2.txt,0,30007,251,2,594.5,7076.0,7450.0,5.02013422818792,0,3.4761087999995652,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
dang,gil262b_m2.txt,1,30008,251,2,594.5,7450.0,7450.0,0.0,1,3.379851900000176,20,6,6,14,0,1,N/A (ILS),N/A (ILS),ok
dang,gil262b_m3.txt,0,31007,251,3,396.33,6724.0,6724.0,0.0,1,3.0246430999995937,20,14,14,6,2,1,N/A (ILS),N/A (ILS),ok
dang,gil262b_m3.txt,1,31008,251,3,396.33,6145.0,6724.0,8.610945865556216,0,2.9749603000000207,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,gil262b_m4.txt,0,32007,251,4,297.25,5840.0,5910.0,1.1844331641285957,0,2.7211039999992863,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
dang,gil262b_m4.txt,1,32008,251,4,297.25,5910.0,5910.0,0.0,1,2.7452697999997326,20,10,10,10,1,1,N/A (ILS),N/A (ILS),ok
dang,gil262c_m2.txt,0,33007,251,2,892.0,10238.0,10238.0,0.0,1,4.892477399999734,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
dang,gil262c_m2.txt,1,33008,251,2,892.0,10167.0,10238.0,0.6934948232076578,0,5.05470989999958,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
dang,gil262c_m3.txt,0,34007,251,3,594.67,8991.0,9350.0,3.8395721925133692,0,4.496467900000425,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
dang,gil262c_m3.txt,1,34008,251,3,594.67,9350.0,9350.0,0.0,1,4.127918600000157,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,gil262c_m4.txt,0,35007,251,4,446.0,8694.0,8694.0,0.0,1,4.460302200000115,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,gil262c_m4.txt,1,35008,251,4,446.0,8157.0,8694.0,6.176673567977916,0,4.200014799999735,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,gr229_gen1_m4.txt,0,36007,230,4,441.25,216.0,216.0,0.0,1,3.7253106999996817,20,7,7,13,2,1,N/A (ILS),N/A (ILS),ok
dang,gr229_gen1_m4.txt,1,36008,230,4,441.25,215.0,216.0,0.4629629629629629,0,3.567619299999933,20,11,11,9,3,1,N/A (ILS),N/A (ILS),ok
dang,gr229_gen2_m3.txt,0,37007,230,3,588.333,11120.0,11120.0,0.0,1,4.035913400000027,20,0,0,20,4,1,N/A (ILS),N/A (ILS),ok
dang,gr229_gen2_m3.txt,1,37008,230,3,588.333,11120.0,11120.0,0.0,1,3.9185216999994736,20,0,0,20,3,1,N/A (ILS),N/A (ILS),ok
dang,gr229_gen2_m4.txt,0,38007,230,4,441.25,11074.0,11083.0,0.08120544978796355,0,3.633414200000516,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
dang,gr229_gen2_m4.txt,1,38008,230,4,441.25,11083.0,11083.0,0.0,1,3.522470100000646,20,13,13,7,0,1,N/A (ILS),N/A (ILS),ok
dang,gr229_gen3_m3.txt,0,39007,230,3,588.333,7355.0,7355.0,0.0,1,3.676669999999831,20,1,1,19,1,1,N/A (ILS),N/A (ILS),ok
dang,gr229_gen3_m3.txt,1,39008,230,3,588.333,7355.0,7355.0,0.0,1,4.148998899999242,20,0,0,20,2,1,N/A (ILS),N/A (ILS),ok
dang,gr229_gen3_m4.txt,0,40007,230,4,441.25,7355.0,7355.0,0.0,1,3.4858180000001084,20,18,18,2,2,1,N/A (ILS),N/A (ILS),ok
dang,gr229_gen3_m4.txt,1,40008,230,4,441.25,7355.0,7355.0,0.0,1,3.694826099999773,20,8,8,12,1,1,N/A (ILS),N/A (ILS),ok
dang,kroA150_gen2_m2.txt,0,41007,151,2,6631.0,4086.0,4187.0,2.4122283257702413,0,0.71720329999971,20,6,6,14,2,1,N/A (ILS),N/A (ILS),ok
dang,kroA150_gen2_m2.txt,1,41008,151,2,6631.0,4187.0,4187.0,0.0,1,0.7407726000001276,20,8,8,12,1,1,N/A (ILS),N/A (ILS),ok
dang,kroA150_gen3_m3.txt,0,42007,151,3,4420.67,2173.0,2203.0,1.3617793917385383,0,0.5907250000000204,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
dang,kroA150_gen3_m3.txt,1,42008,151,3,4420.67,2203.0,2203.0,0.0,1,0.5022904999996172,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
dang,kroA200_gen1_m4.txt,0,43007,201,4,3671.0,73.0,76.0,3.9473684210526314,0,1.0974399999995512,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
dang,kroA200_gen1_m4.txt,1,43008,201,4,3671.0,76.0,76.0,0.0,1,1.128489100000479,20,18,18,2,1,1,N/A (ILS),N/A (ILS),ok
dang,kroB200_gen1_m2.txt,0,44007,201,2,7359.5,93.0,99.0,6.0606060606060606,0,1.3781499999995503,20,15,15,5,0,1,N/A (ILS),N/A (ILS),ok
dang,kroB200_gen1_m2.txt,1,44008,201,2,7359.5,99.0,99.0,0.0,1,1.6418877999994947,20,3,3,17,0,1,N/A (ILS),N/A (ILS),ok
dang,kroB200_gen2_m2.txt,0,45007,201,2,7359.5,5607.0,5607.0,0.0,1,1.5893166000005294,20,15,15,5,1,1,N/A (ILS),N/A (ILS),ok
dang,kroB200_gen2_m2.txt,1,45008,201,2,7359.5,5181.0,5607.0,7.597645799892991,0,1.5394965999994383,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
dang,kroB200_gen2_m4.txt,0,46007,201,4,3679.75,4141.0,4141.0,0.0,1,1.2061824000002161,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
dang,kroB200_gen2_m4.txt,1,46008,201,4,3679.75,4079.0,4141.0,1.4972228930210094,0,1.1958573000001707,20,14,14,6,2,1,N/A (ILS),N/A (ILS),ok
dang,kroB200_gen3_m2.txt,0,47007,201,2,7359.5,3189.0,3189.0,0.0,1,1.8996759000001475,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
dang,kroB200_gen3_m2.txt,1,47008,201,2,7359.5,2930.0,3189.0,8.121668234556287,0,1.855020300000433,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
dang,kroB200_gen3_m3.txt,0,48007,201,3,4906.33,2565.0,2565.0,0.0,1,1.673882699999922,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
dang,kroB200_gen3_m3.txt,1,48008,201,3,4906.33,2230.0,2565.0,13.060428849902534,0,1.870017100000041,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,lin318_gen1_m2.txt,0,49007,319,2,10522.5,159.0,159.0,0.0,1,6.6285325000008015,20,13,13,7,0,1,N/A (ILS),N/A (ILS),ok
dang,lin318_gen1_m2.txt,1,49008,319,2,10522.5,152.0,159.0,4.40251572327044,0,6.200526599999648,20,18,18,2,2,1,N/A (ILS),N/A (ILS),ok
dang,lin318_gen1_m3.txt,0,50007,319,3,7015.0,128.0,128.0,0.0,1,5.439543300000878,20,14,14,6,0,1,N/A (ILS),N/A (ILS),ok
dang,lin318_gen1_m3.txt,1,50008,319,3,7015.0,127.0,128.0,0.78125,0,4.728123999999298,20,18,18,2,4,1,N/A (ILS),N/A (ILS),ok
dang,lin318_gen2_m2.txt,0,51007,319,2,10522.5,8191.0,8191.0,0.0,1,6.7217957000011666,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
dang,lin318_gen2_m2.txt,1,51008,319,2,10522.5,8116.0,8191.0,0.9156391161030399,0,6.224157799999375,20,12,12,8,0,1,N/A (ILS),N/A (ILS),ok
dang,lin318_gen2_m3.txt,0,52007,319,3,7015.0,7102.0,7102.0,0.0,1,5.492081999998845,20,14,14,6,2,1,N/A (ILS),N/A (ILS),ok
dang,lin318_gen2_m3.txt,1,52008,319,3,7015.0,6590.0,7102.0,7.209236834694452,0,5.113798399999723,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
dang,lin318_gen3_m2.txt,0,53007,319,2,10522.5,6270.0,6471.0,3.1061659712563747,0,6.7868235999994795,20,10,10,10,2,1,N/A (ILS),N/A (ILS),ok
dang,lin318_gen3_m2.txt,1,53008,319,2,10522.5,6471.0,6471.0,0.0,1,7.04339280000022,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
dang,lin318_gen3_m4.txt,0,54007,319,4,5261.25,2930.0,3367.0,12.978912978912978,0,4.243305899999541,20,4,4,16,2,1,N/A (ILS),N/A (ILS),ok
dang,lin318_gen3_m4.txt,1,54008,319,4,5261.25,3367.0,3367.0,0.0,1,4.432633299998997,20,10,10,10,2,1,N/A (ILS),N/A (ILS),ok
dang,pr136_gen1_m2.txt,0,55007,137,2,24193.0,59.0,59.0,0.0,1,0.4655378000006749,20,7,7,13,2,1,N/A (ILS),N/A (ILS),ok
dang,pr136_gen1_m2.txt,1,55008,137,2,24193.0,58.0,59.0,1.694915254237288,0,0.48131850000027043,20,5,5,15,2,1,N/A (ILS),N/A (ILS),ok
dang,pr136_gen2_m2.txt,0,56007,137,2,24193.0,3540.0,3540.0,0.0,1,0.49286470000151894,20,11,11,9,1,1,N/A (ILS),N/A (ILS),ok
dang,pr136_gen2_m2.txt,1,56008,137,2,24193.0,3487.0,3540.0,1.497175141242938,0,0.4938966999998229,20,10,10,10,0,1,N/A (ILS),N/A (ILS),ok
dang,pr264_gen1_m4.txt,0,57007,265,4,6142.0,85.0,99.0,14.14141414141414,0,2.2902532999996765,20,6,6,14,1,1,N/A (ILS),N/A (ILS),ok
dang,pr264_gen1_m4.txt,1,57008,265,4,6142.0,99.0,99.0,0.0,1,2.81763890000002,20,9,9,11,1,1,N/A (ILS),N/A (ILS),ok
dang,pr264_gen2_m2.txt,0,58007,265,2,12284.0,6486.0,6486.0,0.0,1,3.288845200000651,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
dang,pr264_gen2_m2.txt,1,58008,265,2,12284.0,6424.0,6486.0,0.9559050262102992,0,3.440412500000093,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
dang,pr264_gen2_m3.txt,0,59007,265,3,8189.33,5750.0,6117.0,5.9996730423410165,0,2.978532900000573,20,9,9,11,0,1,N/A (ILS),N/A (ILS),ok
dang,pr264_gen2_m3.txt,1,59008,265,3,8189.33,6117.0,6117.0,0.0,1,3.1867579000008845,20,8,8,12,1,1,N/A (ILS),N/A (ILS),ok
dang,pr264_gen2_m4.txt,0,60007,265,4,6142.0,5068.0,5068.0,0.0,1,2.915512600000511,20,20,20,0,4,1,N/A (ILS),N/A (ILS),ok
dang,pr264_gen2_m4.txt,1,60008,265,4,6142.0,4960.0,5068.0,2.131018153117601,0,2.832104699999036,20,12,12,8,2,1,N/A (ILS),N/A (ILS),ok
dang,pr264_gen3_m3.txt,0,61007,265,3,8189.33,2430.0,2430.0,0.0,1,3.4542829000001802,20,1,1,19,1,1,N/A (ILS),N/A (ILS),ok
dang,pr264_gen3_m3.txt,1,61008,265,3,8189.33,2430.0,2430.0,0.0,1,3.6717733000004955,20,2,2,18,1,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen1_m2.txt,0,62007,300,2,12048.0,129.0,129.0,0.0,1,4.054226199999903,20,10,10,10,2,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen1_m2.txt,1,62008,300,2,12048.0,123.0,129.0,4.651162790697675,0,3.7040651999996044,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen1_m3.txt,0,63007,300,3,8032.0,102.0,103.0,0.9708737864077669,0,3.1021292000004905,20,10,10,10,0,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen1_m3.txt,1,63008,300,3,8032.0,103.0,103.0,0.0,1,2.982829700000366,20,15,15,5,0,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen1_m4.txt,0,64007,300,4,6024.0,77.0,77.0,0.0,1,2.3432648999987578,20,8,8,12,2,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen1_m4.txt,1,64008,300,4,6024.0,76.0,77.0,1.2987012987012987,0,2.2155081999990216,20,12,12,8,1,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen2_m3.txt,0,65007,300,3,8032.0,5546.0,5546.0,0.0,1,3.073578700001235,20,18,18,2,2,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen2_m3.txt,1,65008,300,3,8032.0,5321.0,5546.0,4.056978002163722,0,2.967901100000745,20,15,15,5,0,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen2_m4.txt,0,66007,300,4,6024.0,3988.0,4129.0,3.4148704286752243,0,2.2121981000000233,20,9,9,11,3,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen2_m4.txt,1,66008,300,4,6024.0,4129.0,4129.0,0.0,1,2.3205154000006587,20,16,16,4,2,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen3_m2.txt,0,67007,300,2,12048.0,4869.0,4987.0,2.3661519951874874,0,4.6809400000001915,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen3_m2.txt,1,67008,300,2,12048.0,4987.0,4987.0,0.0,1,5.0987178000013955,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen3_m3.txt,0,68007,300,3,8032.0,3144.0,3144.0,0.0,1,3.450358000000051,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen3_m3.txt,1,68008,300,3,8032.0,2937.0,3144.0,6.583969465648855,0,3.49941200000103,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen3_m4.txt,0,69007,300,4,6024.0,2152.0,2152.0,0.0,1,2.4281121000003623,20,12,12,8,1,1,N/A (ILS),N/A (ILS),ok
dang,pr299_gen3_m4.txt,1,69008,300,4,6024.0,2022.0,2152.0,6.04089219330855,0,2.6098720999998477,20,9,9,11,1,1,N/A (ILS),N/A (ILS),ok
dang,rat195_gen2_m2.txt,0,70007,196,2,581.0,4675.0,4675.0,0.0,1,1.1799088999996457,20,15,15,5,2,1,N/A (ILS),N/A (ILS),ok
dang,rat195_gen2_m2.txt,1,70008,196,2,581.0,4604.0,4675.0,1.5187165775401068,0,1.1621981000007509,20,19,19,1,0,1,N/A (ILS),N/A (ILS),ok
dang,rat195_gen3_m3.txt,0,71007,196,3,387.333,2450.0,2450.0,0.0,1,1.3459882000006473,20,17,17,3,1,1,N/A (ILS),N/A (ILS),ok
dang,rat195_gen3_m3.txt,1,71008,196,3,387.333,2360.0,2450.0,3.6734693877551026,0,1.1811598999993294,20,14,14,6,1,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen1_m2.txt,0,72007,401,2,3820.5,205.0,206.0,0.48543689320388345,0,13.78372440000021,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen1_m2.txt,1,72008,401,2,3820.5,206.0,206.0,0.0,1,14.257961900000737,20,17,17,3,2,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen1_m3.txt,0,73007,401,3,2547.0,192.0,195.0,1.5384615384615385,0,13.394089800000074,20,18,18,2,1,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen1_m3.txt,1,73008,401,3,2547.0,195.0,195.0,0.0,1,13.920895600000222,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen1_m4.txt,0,74007,401,4,1910.25,192.0,192.0,0.0,1,12.697051799999826,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen1_m4.txt,1,74008,401,4,1910.25,180.0,192.0,6.25,0,11.045251900000949,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen2_m2.txt,0,75007,401,2,3820.5,11835.0,11835.0,0.0,1,13.534636699998373,20,17,17,3,2,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen2_m2.txt,1,75008,401,2,3820.5,10571.0,11835.0,10.680185889311366,0,12.169452800000727,20,17,17,3,2,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen2_m3.txt,0,76007,401,3,2547.0,11073.0,11073.0,0.0,1,13.23303390000001,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen2_m3.txt,1,76008,401,3,2547.0,10409.0,11073.0,5.9965682290255575,0,12.478113799999846,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen2_m4.txt,0,77007,401,4,1910.25,9829.0,9886.0,0.5765729314181671,0,11.539744100000462,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen2_m4.txt,1,77008,401,4,1910.25,9886.0,9886.0,0.0,1,11.35351989999981,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen3_m2.txt,0,78007,401,2,3820.5,11044.0,11044.0,0.0,1,14.412641100001565,20,20,20,0,0,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen3_m2.txt,1,78008,401,2,3820.5,9971.0,11044.0,9.71568272365085,0,15.165389499999947,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen3_m3.txt,0,79007,401,3,2547.0,10026.0,10026.0,0.0,1,15.391214199999013,20,12,12,8,0,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen3_m3.txt,1,79008,401,3,2547.0,9225.0,10026.0,7.989228007181329,0,14.97660679999899,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen3_m4.txt,0,80007,401,4,1910.25,7822.0,8412.0,7.013789824060865,0,13.944273999999496,20,13,13,7,0,1,N/A (ILS),N/A (ILS),ok
dang,rd400_gen3_m4.txt,1,80008,401,4,1910.25,8412.0,8412.0,0.0,1,13.103639800001474,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
dang,ts225_gen2_m2.txt,0,81007,226,2,31661.0,5213.0,5213.0,0.0,1,2.0517737999998644,20,8,8,12,2,1,N/A (ILS),N/A (ILS),ok
dang,ts225_gen2_m2.txt,1,81008,226,2,31661.0,4851.0,5213.0,6.944178016497219,0,2.085172999999486,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen1_m2.txt,0,7,128,2,29570.5,101.0,101.0,0.0,1,1.1044597000000067,20,11,11,9,3,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen1_m2.txt,1,8,128,2,29570.5,101.0,101.0,0.0,1,1.2171091999989585,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen1_m3.txt,0,1007,128,3,19713.7,97.0,97.0,0.0,1,1.1988517999998294,20,7,7,13,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen1_m3.txt,1,1008,128,3,19713.7,94.0,97.0,3.0927835051546393,0,1.0257854999999836,20,6,6,14,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen2_m2.txt,0,2007,128,2,29570.5,5140.0,5354.0,3.997011580127008,0,1.0743475999988732,20,19,19,1,2,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen2_m2.txt,1,2008,128,2,29570.5,5354.0,5354.0,0.0,1,0.8936921000004077,20,17,17,3,0,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen2_m3.txt,0,3007,128,3,19713.7,5013.0,5013.0,0.0,1,0.8647710000004736,20,15,15,5,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen2_m3.txt,1,3008,128,3,19713.7,4952.0,5013.0,1.2168362258128866,0,0.9273310000007768,20,12,12,8,1,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen2_m4.txt,0,4007,128,4,14785.2,4670.0,4820.0,3.112033195020747,0,0.8077709999997751,20,20,20,0,3,1,N/A (ILS),N/A (ILS),ok
vansteenwegen,bier127_gen2_m4.txt,1,4008,128,4,14785.2,4820.0,4820.0,0.0,1,0.8338426999998774,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
